20150303173347109 |R-192.168.100.12:61290 |Access:36                  |I| Closed client /192.168.100.12:61290
20150303173350065 |Tcp-server-listen-thread |Access:31                  |I| Client /192.168.100.12:61349 connected
20150303173859652 |R-192.168.100.12:61349 |Access:36                  |I| Closed client /192.168.100.12:61349
20150303173902607 |Tcp-server-listen-thread |Access:31                  |I| Client /192.168.100.12:61453 connected
20150303174117247 |R-192.168.100.12:61453 |Access:36                  |I| Closed client /192.168.100.12:61453
20150303174120237 |Tcp-server-listen-thread |Access:31                  |I| Client /192.168.100.12:61511 connected
20150303174214834 |R-192.168.100.12:61511 |Access:36                  |I| Closed client /192.168.100.12:61511
20150303174217762 |Tcp-server-listen-thread |Access:31                  |I| Client /192.168.100.12:61534 connected
20150303174412278 |R-192.168.100.12:61534 |Access:36                  |I| Closed client /192.168.100.12:61534
20150303174415242 |Tcp-server-listen-thread |Access:31                  |I| Client /192.168.100.12:61571 connected
20150303180852100 |R-192.168.100.12:61571 |Access:36                  |I| Closed client /192.168.100.12:61571
20150303180855002 |Tcp-server-listen-thread |Access:31                  |I| Client /192.168.100.12:61996 connected
